Date,ProductCategory,ProductName,Revenue,CompetitionLevel,MarketingCampaign,CustomerID,Gender,Age,Location,AveragePurchaseAmount
15/09/2022,Haircare,Conditioner,205.46,Low,None,32729,Male,33,City,182.68
19/09/2021,Haircare,Styling Gel,179.29,High,Low,32730,Female,19,Suburb,155.2
12/02/2021,Makeup,Eyeshadow,135.86,High,Low,32731,Male,24,City,24.24
12/12/2022,Makeup,Lipstick,117.58,High,None,32732,Male,50,Rural,12.84
14/01/2021,Fragrances,Perfume,351.2,Low,Medium,32733,Male,23,City,67.85
02/08/2021,Haircare,Styling Gel,155.55,Medium,Low,32734,Male,21,City,137.04
09/08/2021,Haircare,Conditioner,652.49,Medium,Low,32735,Female,18,City,104.11
10/04/2021,Accessories,Bracelet,503.1,Low,High,32736,Female,51,City,107.24
08/09/2022,Skincare,Sunscreen,96.83,Medium,Medium,32737,Male,38,City,14.4
02/07/2021,Skincare,Sunscreen,191.5,Medium,None,32738,Male,38,Suburb,56.72
15/04/2021,Skincare,Moisturizer,207.69,Medium,Low,32739,Male,65,Rural,181.81
30/03/2022,Makeup,Mascara,255.33,Medium,None,32740,Female,41,City,18.44
17/10/2022,Makeup,Foundation,86.06,Medium,High,32741,Female,56,Rural,107.73
03/12/2021,Makeup,Eyeshadow,552.85,Low,Medium,32742,Female,21,City,29.32
14/03/2021,Haircare,Styling Gel,249.36,Low,None,32743,Female,36,Rural,101.08
24/10/2021,Haircare,Hair Oil,320.32,Low,Low,32744,Female,51,City,147.89
04/03/2022,Fragrances,Body Mist,47.64,Medium,None,32745,Male,31,City,100.91
25/12/2021,Skincare,Sunscreen,63.55,Medium,None,32746,Male,34,Suburb,10.88
25/08/2021,Accessories,Earrings,323.24,Low,Medium,32747,Male,41,Rural,63.6
23/03/2022,Makeup,Eyeshadow,145.86,Medium,None,32748,Male,24,City,113.34
03/11/2022,Fragrances,Perfume,280.71,Low,Low,32749,Male,22,City,67.95
05/01/2021,Accessories,Earrings,493.51,Low,None,32750,Female,32,City,142.16
25/04/2022,Fragrances,Perfume,61.44,Low,Low,32751,Male,50,City,57.11
10/03/2022,Makeup,Foundation,166.74,Medium,High,32752,Male,36,Rural,68.67
06/09/2021,Haircare,Conditioner,434.51,Medium,Medium,32753,Female,65,City,54.64
20/02/2022,Makeup,Eyeshadow,259.91,Low,None,32754,Male,20,City,166.49
18/06/2022,Fragrances,Perfume,657.35,Medium,High,32755,Female,42,Rural,168
20/11/2021,Skincare,Moisturizer,419.07,Medium,Low,32756,Male,59,City,142.13
24/06/2021,Accessories,Bracelet,47.32,Low,None,32757,Female,37,Rural,162.02
21/04/2022,Haircare,Shampoo,86.19,Medium,High,32758,Male,23,Suburb,104.8
28/04/2021,Haircare,Hair Oil,188.05,Low,Low,32759,Female,38,City,13.13
09/09/2021,Haircare,Conditioner,46.6,Medium,Low,32760,Male,55,City,137.87
15/02/2022,Haircare,Conditioner,388.04,Medium,None,32761,Female,20,Suburb,60.35
05/10/2022,Accessories,Earrings,244.52,Low,High,32762,Male,41,Suburb,28.44
14/10/2021,Accessories,Bracelet,333.18,Low,Low,32763,Male,29,City,198.77
21/06/2022,Accessories,Earrings,225.47,Medium,None,32764,Female,21,Suburb,55.06
21/12/2021,Makeup,Lipstick,32.07,Low,None,32765,Female,19,Suburb,61.08
22/10/2022,Skincare,Cleanser,73.03,High,Low,32766,Male,56,Rural,107.74
28/05/2021,Skincare,Serum,624.08,Low,None,32767,Male,52,City,136.19
09/02/2021,Accessories,Handbag,90.07,Low,Low,32768,Female,28,Rural,57.07
16/06/2021,Makeup,Mascara,358.59,Medium,Medium,32769,Male,56,Rural,28.02
12/06/2021,Makeup,Mascara,175.78,Low,Low,32770,Female,48,Suburb,101.67
04/04/2022,Haircare,Hair Oil,43.8,Medium,None,32771,Female,30,Rural,173.22
10/09/2021,Makeup,Lipstick,342,Medium,None,32772,Male,46,Suburb,49.51
08/01/2021,Accessories,Handbag,263.44,Medium,High,32773,Female,64,Suburb,139.19
18/04/2021,Haircare,Conditioner,272.95,Low,High,32774,Female,61,Suburb,194.45
10/10/2022,Makeup,Foundation,216.61,Medium,None,32775,Female,37,City,45.4
05/02/2021,Accessories,Necklace,227.48,Medium,High,32776,Female,50,City,118.62
19/02/2022,Haircare,Shampoo,355.22,Low,Low,32777,Female,63,City,176.11
28/08/2021,Makeup,Mascara,109.35,Low,None,32778,Male,58,City,41.87
10/11/2022,Haircare,Conditioner,163.27,Medium,Medium,32779,Male,27,Rural,186.4
15/11/2021,Makeup,Eyeshadow,177.47,Low,Low,32780,Male,58,Rural,148.45
21/08/2021,Fragrances,Cologne,132.51,Medium,Low,32781,Female,30,Rural,158.87
22/12/2022,Accessories,Earrings,380.38,Low,None,32782,Male,42,Suburb,197.43
08/05/2021,Accessories,Handbag,34.43,Low,High,32783,Female,30,Rural,133.42
12/10/2022,Fragrances,Cologne,104.51,Low,Medium,32784,Female,37,City,50.12
17/07/2022,Fragrances,Cologne,188.75,Medium,Low,32785,Male,41,City,31.78
29/12/2021,Makeup,Mascara,211.26,Low,Low,32786,Female,64,Rural,48.22
15/02/2021,Fragrances,Perfume,205.71,Low,None,32787,Female,21,Suburb,172.54
02/11/2021,Fragrances,Cologne,110.13,High,Low,32788,Female,44,Rural,105.72
23/11/2021,Haircare,Hair Oil,187.85,High,None,32789,Male,29,City,116.86
06/10/2021,Accessories,Necklace,298.49,Medium,None,32790,Female,65,City,165.47
14/05/2022,Skincare,Serum,137.64,Medium,None,32791,Male,43,Suburb,123.11
08/06/2021,Skincare,Moisturizer,408.75,Medium,Low,32792,Female,31,Suburb,37.79
16/03/2022,Makeup,Lipstick,34.15,Low,None,32793,Female,38,City,57.39
29/06/2022,Haircare,Styling Gel,34.93,Medium,Medium,32794,Male,34,Rural,193.66
08/10/2022,Skincare,Cleanser,61.55,Medium,Low,32795,Female,36,Suburb,52.11
07/03/2021,Fragrances,Cologne,258.22,Low,Low,32796,Female,39,Suburb,28.72
01/09/2022,Skincare,Cleanser,635.08,Medium,Low,32797,Male,36,Rural,149.16
06/05/2021,Makeup,Mascara,164.57,Medium,None,32798,Male,34,Suburb,61.16
17/11/2022,Haircare,Shampoo,80.55,High,Low,32799,Male,54,Suburb,55.58
01/12/2021,Skincare,Sunscreen,195.96,Low,None,32800,Male,53,Rural,61.99
21/07/2022,Skincare,Cleanser,219,Medium,None,32801,Female,37,Suburb,63.41
20/09/2022,Makeup,Lipstick,90.8,Low,Low,32802,Male,18,Rural,111.25
16/07/2022,Makeup,Foundation,418.47,Medium,None,32803,Female,38,City,51.71
01/05/2022,Makeup,Foundation,36.6,Medium,High,32804,Female,41,Suburb,97.48
09/04/2022,Skincare,Serum,39.14,High,Low,32805,Female,65,City,62.94
15/05/2022,Haircare,Conditioner,48.95,Medium,Low,32806,Female,27,Rural,102.2
14/06/2021,Makeup,Lipstick,214.99,Low,None,32807,Male,59,Rural,76.63
16/09/2022,Haircare,Hair Oil,239.85,Medium,Low,32808,Female,46,Rural,112.74
09/03/2022,Skincare,Serum,245.61,High,Low,32809,Male,58,Rural,46.58
04/10/2022,Accessories,Bracelet,69.47,Medium,Low,32810,Male,54,Suburb,159.6
23/10/2022,Skincare,Moisturizer,207.61,Low,Low,32811,Male,37,Rural,46.16
20/01/2022,Accessories,Handbag,196.12,Low,Low,32812,Male,18,City,31.77
19/05/2022,Makeup,Lipstick,265.46,Medium,Low,32813,Female,26,City,86.53
25/03/2021,Makeup,Mascara,530.12,High,Low,32814,Female,46,Rural,86.54
13/07/2022,Fragrances,Perfume,439.03,Low,Low,32815,Female,22,Rural,99.96
15/03/2021,Fragrances,Perfume,190.81,Low,Low,32816,Male,40,Suburb,99.73
27/12/2021,Makeup,Eyeshadow,378.24,Low,None,32817,Female,38,City,180.42
05/04/2022,Haircare,Hair Oil,71.88,Low,None,32818,Female,35,City,34.04
23/07/2021,Haircare,Hair Oil,158.01,Medium,None,32819,Male,65,Rural,182.87
20/11/2022,Haircare,Styling Gel,86.53,Medium,Medium,32820,Female,62,Rural,120
09/03/2021,Haircare,Shampoo,199.56,Medium,High,32821,Female,55,Suburb,124.51
16/10/2022,Accessories,Earrings,581.87,Medium,None,32822,Female,41,City,115.46
24/11/2022,Makeup,Foundation,252.09,Medium,Low,32823,Female,41,City,193.61
12/01/2021,Haircare,Conditioner,239.64,Medium,Low,32824,Male,22,City,21.16
31/07/2022,Fragrances,Body Mist,72.54,Medium,High,32825,Male,42,City,56.62
12/09/2022,Accessories,Handbag,107.63,Low,Low,32826,Female,37,Suburb,128.46
16/09/2021,Fragrances,Body Mist,63.69,Medium,Low,32827,Male,21,City,18.74
04/05/2022,Fragrances,Perfume,337.61,Medium,Low,32828,Male,32,City,31.25
22/06/2021,Skincare,Serum,212.57,Medium,Low,32829,Male,26,Rural,47.59
23/09/2021,Fragrances,Perfume,175.14,Medium,None,32830,Male,37,City,55.35
26/06/2021,Skincare,Serum,416.2,High,Low,32831,Female,58,Rural,188.35
02/03/2022,Haircare,Hair Oil,424.35,Medium,None,32832,Female,28,Suburb,130.73
02/02/2022,Accessories,Bracelet,230.02,Low,High,32833,Male,58,City,25.97
18/09/2021,Haircare,Hair Oil,579.12,Low,Low,32834,Female,65,Suburb,126.57
29/10/2022,Haircare,Hair Oil,253.13,Medium,Low,32835,Male,38,Rural,140.75
24/11/2021,Skincare,Cleanser,52.33,Medium,None,32836,Female,21,City,88.11
01/08/2022,Fragrances,Perfume,76.95,Low,High,32837,Female,53,City,46.61
01/03/2021,Accessories,Handbag,71.54,Medium,Low,32838,Male,64,Rural,109.55
04/02/2021,Makeup,Foundation,87.62,High,Low,32839,Male,58,City,103.25
25/06/2022,Fragrances,Cologne,452.94,Low,None,32840,Female,42,City,16.23
14/06/2022,Fragrances,Cologne,320.59,Medium,High,32841,Male,59,Rural,187.66
16/08/2021,Fragrances,Cologne,57.77,Medium,None,32842,Male,23,Rural,115.42
30/01/2021,Makeup,Eyeshadow,194,High,None,32843,Male,58,Rural,130.09
07/09/2021,Fragrances,Cologne,175.75,Low,Low,32844,Male,62,Suburb,31.36
18/05/2021,Fragrances,Perfume,346.45,Medium,None,32845,Female,34,City,196.84
11/09/2022,Skincare,Sunscreen,52.59,Medium,Medium,32846,Male,33,Suburb,94.5
26/03/2021,Fragrances,Perfume,153.23,High,None,32847,Male,33,City,114.67
18/10/2021,Makeup,Mascara,182.49,Low,Medium,32848,Female,61,City,19.44
24/05/2022,Accessories,Handbag,380.27,Low,Medium,32849,Female,62,Suburb,139.44
28/02/2022,Accessories,Earrings,214.2,Low,None,32850,Female,61,City,150.99
16/05/2021,Accessories,Necklace,75.7,High,None,32851,Male,41,Suburb,174.99
06/07/2021,Skincare,Serum,125.55,Medium,Low,32852,Male,44,Suburb,198.52
10/02/2021,Fragrances,Perfume,236.02,High,Low,32853,Female,45,City,178.68
19/04/2022,Accessories,Bracelet,34.3,Medium,High,32854,Male,49,Suburb,152.09
29/11/2022,Skincare,Cleanser,46.36,Medium,None,32855,Female,27,City,126.85
17/03/2022,Accessories,Bracelet,19.57,Medium,None,32856,Female,54,Rural,115.23
24/08/2022,Skincare,Moisturizer,421.16,Medium,None,32857,Male,57,City,142.27
09/02/2022,Makeup,Foundation,306.12,Medium,High,32858,Male,52,City,84.51
10/12/2021,Accessories,Bracelet,232.55,Low,High,32859,Female,31,City,75.95
05/03/2021,Haircare,Hair Oil,200.7,Medium,Low,32860,Female,43,City,126.35
25/10/2022,Fragrances,Perfume,553.47,Low,None,32861,Male,27,Rural,19.49
29/09/2022,Fragrances,Cologne,624.3,Low,High,32862,Female,24,Rural,126.83
06/09/2022,Makeup,Eyeshadow,201.94,Low,None,32863,Female,47,City,160.44
27/07/2021,Haircare,Conditioner,136.14,High,None,32864,Female,65,City,40.07
12/01/2022,Haircare,Conditioner,228.61,Low,Medium,32865,Male,18,Suburb,42.7
24/03/2022,Accessories,Bracelet,319.71,Low,None,32866,Female,59,Suburb,141.21
01/07/2021,Skincare,Sunscreen,115.23,Medium,Low,32867,Female,64,Suburb,47.48
09/06/2022,Accessories,Necklace,203.9,Medium,None,32868,Female,53,Suburb,159.99
09/08/2022,Makeup,Lipstick,115.02,Low,Low,32869,Male,62,Rural,101.86
03/07/2022,Makeup,Lipstick,74.39,Low,Medium,32870,Male,59,Rural,88.4
07/12/2021,Skincare,Moisturizer,284.48,Low,High,32871,Female,48,Rural,48.54
09/07/2021,Haircare,Conditioner,435.52,Medium,Medium,32872,Male,30,Suburb,84.76
12/04/2022,Makeup,Eyeshadow,201.64,High,None,32873,Male,38,Suburb,190.01
20/03/2021,Makeup,Mascara,125.39,Medium,None,32874,Male,31,Rural,101.11
26/12/2022,Accessories,Bracelet,219.91,Medium,Low,32875,Male,56,Suburb,96.21
09/04/2021,Makeup,Eyeshadow,117.87,Medium,Low,32876,Male,36,City,94.53
12/05/2022,Accessories,Necklace,180.36,High,None,32877,Female,50,Rural,63.32
25/11/2021,Accessories,Handbag,17.1,Low,Low,32878,Male,22,Rural,159.71
05/02/2022,Fragrances,Body Mist,121.23,Low,Low,32879,Male,34,Rural,160.34
12/09/2021,Skincare,Sunscreen,235.18,Low,Low,32880,Male,34,Rural,143.83
09/12/2022,Skincare,Cleanser,408.96,Medium,Low,32881,Male,31,Suburb,15.47
27/06/2021,Skincare,Cleanser,214.04,Low,High,32882,Female,57,Suburb,83.69
22/05/2021,Fragrances,Body Mist,273.69,High,None,32883,Male,42,Suburb,173.68
15/10/2021,Makeup,Eyeshadow,129.77,Low,High,32884,Male,52,Suburb,166.84
29/01/2021,Fragrances,Cologne,248.89,Medium,Medium,32885,Male,54,City,170.18
27/09/2022,Haircare,Shampoo,215.07,Low,None,32886,Male,48,Suburb,173.83
01/06/2022,Fragrances,Cologne,79.46,Medium,Low,32887,Female,29,Rural,80.79
04/04/2021,Haircare,Styling Gel,51.8,Medium,None,32888,Male,39,City,86.23
25/09/2021,Makeup,Eyeshadow,60.82,Low,High,32889,Male,39,Suburb,21.41
17/12/2021,Haircare,Styling Gel,266.87,Medium,Low,32890,Male,51,Suburb,187.27
14/12/2022,Skincare,Sunscreen,430.55,Low,Low,32891,Male,57,City,42.45
22/09/2022,Fragrances,Body Mist,377.35,Low,Low,32892,Male,25,Suburb,32.25
03/10/2022,Skincare,Sunscreen,20.57,Medium,None,32893,Female,58,Rural,46.26
07/06/2022,Skincare,Serum,66.24,Medium,Low,32894,Male,47,Rural,15.36
02/11/2022,Fragrances,Perfume,124.7,Low,Medium,32895,Female,56,City,159.87
02/06/2022,Accessories,Necklace,111.02,Low,None,32896,Female,24,Rural,79.38
25/01/2021,Skincare,Cleanser,91.67,Medium,Low,32897,Female,44,Rural,104.12
28/06/2022,Makeup,Eyeshadow,133.06,Medium,Low,32898,Male,36,City,111.03
11/11/2022,Makeup,Eyeshadow,326.15,High,None,32899,Female,34,Suburb,123.41
23/01/2022,Makeup,Eyeshadow,32.04,Low,None,32900,Female,42,Suburb,91.46
27/03/2021,Accessories,Earrings,89.46,Medium,None,32901,Male,30,Suburb,148.63
18/01/2021,Skincare,Cleanser,146.04,Low,Low,32902,Male,42,Suburb,137.78
16/01/2022,Accessories,Bracelet,141.18,Medium,High,32903,Male,53,Suburb,152.63
07/06/2021,Haircare,Styling Gel,364.28,Low,Low,32904,Male,19,City,122.32
02/09/2021,Skincare,Moisturizer,21.39,High,Low,32905,Female,43,Suburb,115.17
07/08/2021,Makeup,Foundation,47.16,Medium,None,32906,Male,32,Suburb,75.01
18/10/2022,Fragrances,Cologne,328.85,Low,None,32907,Male,43,Rural,173.58
04/10/2021,Fragrances,Perfume,471.59,Medium,High,32908,Female,57,Suburb,118.79
10/05/2022,Haircare,Shampoo,135.32,Low,None,32909,Female,57,Rural,52.93
16/12/2021,Haircare,Hair Oil,325.63,High,Low,32910,Female,31,City,80.38
29/04/2021,Makeup,Eyeshadow,89.79,Low,Low,32911,Female,22,Rural,123
28/11/2021,Accessories,Earrings,89.94,Medium,None,32912,Male,44,City,181.6
04/07/2022,Skincare,Moisturizer,196.46,Medium,Low,32913,Male,36,Rural,161.22
11/06/2021,Fragrances,Body Mist,259.03,Medium,Low,32914,Female,60,Rural,182.14
31/01/2022,Accessories,Earrings,98.18,Medium,None,32915,Male,31,Rural,72.76
11/06/2022,Fragrances,Perfume,187.03,Low,Low,32916,Female,41,City,67.04
22/07/2022,Makeup,Foundation,26.36,Low,None,32917,Male,23,Suburb,78.28
28/01/2022,Skincare,Cleanser,173.54,Low,None,32918,Male,45,City,20.22
22/10/2021,Fragrances,Cologne,127.3,Medium,Medium,32919,Male,18,Suburb,105.1
22/02/2022,Fragrances,Perfume,223.83,Low,Low,32920,Male,22,Suburb,63.6
08/12/2022,Fragrances,Cologne,144.26,Low,High,32921,Female,52,Rural,19.32
01/12/2022,Skincare,Cleanser,56.1,Medium,High,32922,Female,52,Suburb,119.64
12/08/2021,Makeup,Lipstick,165.67,Medium,Low,32923,Male,23,Rural,194.13
28/12/2022,Skincare,Serum,387.57,Medium,Low,32924,Female,33,Suburb,114.05
15/01/2021,Haircare,Conditioner,174.43,Medium,None,32925,Female,29,City,124.33
14/08/2021,Makeup,Mascara,174.14,Medium,Low,32926,Female,61,Rural,182.97
06/12/2022,Accessories,Bracelet,269.03,Low,None,32927,Female,60,City,104.45
22/07/2021,Haircare,Styling Gel,571.65,Low,None,32928,Female,58,Rural,35.82
13/12/2022,Makeup,Lipstick,191.93,Low,None,32929,Female,30,City,24.87
31/08/2021,Accessories,Earrings,320.7,Medium,None,32930,Male,62,Rural,71.5
03/04/2021,Fragrances,Body Mist,202.02,Low,High,32931,Female,20,City,140.33
29/08/2022,Haircare,Conditioner,112.92,Low,None,32932,Male,35,Suburb,53.01
14/07/2022,Skincare,Moisturizer,220.44,High,Low,32933,Female,46,City,199.36
01/01/2022,Makeup,Eyeshadow,72.75,Low,Low,32934,Male,54,Rural,119.94
14/10/2022,Accessories,Bracelet,166.52,Medium,None,32935,Female,21,Suburb,161.53
02/04/2022,Haircare,Styling Gel,375.49,Low,High,32936,Male,21,City,186.97
23/04/2021,Makeup,Lipstick,352.5,Medium,None,32937,Male,21,Suburb,29.79
07/05/2022,Makeup,Eyeshadow,227.56,Medium,None,32938,Male,55,Suburb,37.92
10/02/2022,Makeup,Foundation,55.58,High,Low,32939,Male,45,Suburb,68.38
25/01/2022,Skincare,Cleanser,160.3,Medium,High,32940,Male,23,Rural,76.79
28/03/2022,Haircare,Shampoo,37.94,High,None,32941,Male,45,City,174.99
02/01/2021,Haircare,Styling Gel,370.84,Medium,High,32942,Female,58,Rural,84.46
05/08/2021,Fragrances,Cologne,365.67,Medium,Medium,32943,Male,35,City,135.12
10/11/2021,Makeup,Eyeshadow,120.11,Medium,Medium,32944,Female,63,Suburb,112.98
09/09/2022,Fragrances,Perfume,152.91,High,Low,32945,Male,47,Suburb,76.26
30/06/2022,Makeup,Foundation,301.47,Medium,None,32946,Male,61,Rural,176.1
03/04/2022,Haircare,Styling Gel,110.64,Medium,High,32947,Male,31,City,115.64
30/07/2021,Accessories,Handbag,49.91,Low,Medium,32948,Female,47,City,176.57
06/05/2022,Makeup,Eyeshadow,34.58,Medium,Low,32949,Male,61,Suburb,68.26
20/08/2021,Makeup,Mascara,414.87,Medium,None,32950,Male,40,Suburb,50.44
06/07/2022,Haircare,Shampoo,142.33,Medium,None,32951,Female,21,Suburb,119.68
13/12/2021,Skincare,Cleanser,73.7,Low,None,32952,Female,39,Rural,144.22
18/06/2021,Skincare,Serum,611.06,Medium,High,32953,Male,18,City,87.39
18/07/2022,Fragrances,Body Mist,202.81,Low,None,32954,Female,51,Suburb,72.55
06/03/2022,Makeup,Lipstick,42.26,Medium,Low,32955,Female,63,Rural,148.59
12/02/2022,Accessories,Handbag,148.17,High,Low,32956,Male,36,City,91.03
03/02/2022,Fragrances,Cologne,285.21,Medium,Low,32957,Female,33,Rural,188.25
04/06/2022,Skincare,Moisturizer,603.64,Medium,None,32958,Male,59,Rural,183.36
30/03/2021,Skincare,Sunscreen,290.3,Medium,None,32959,Male,57,Rural,151.72
01/08/2021,Haircare,Conditioner,379.46,High,Low,32960,Female,46,City,14.28
21/09/2022,Accessories,Earrings,578.64,Low,None,32961,Male,37,City,97.68
29/04/2022,Skincare,Sunscreen,471.8,Medium,None,32962,Male,57,City,120.89
22/11/2021,Skincare,Sunscreen,282.94,High,Low,32963,Male,38,Rural,28.35
30/04/2022,Fragrances,Cologne,104.42,Medium,Medium,32964,Male,61,Rural,40.88
24/09/2022,Makeup,Lipstick,441.6,Medium,Low,32965,Female,36,Rural,23.72
20/01/2021,Skincare,Moisturizer,79.16,Medium,None,32966,Male,49,Rural,88.42
22/03/2022,Haircare,Styling Gel,207.18,Medium,None,32967,Male,54,Suburb,184.05
30/12/2022,Haircare,Styling Gel,112.17,Medium,Medium,32968,Female,20,Suburb,187.76
31/12/2021,Skincare,Sunscreen,92.46,Medium,Low,32969,Male,33,Suburb,150.29
19/04/2021,Skincare,Moisturizer,229.84,Medium,None,32970,Female,57,City,88.59
13/08/2022,Fragrances,Body Mist,301.11,Medium,Low,32971,Female,51,City,199.77
19/07/2022,Fragrances,Perfume,573.23,Medium,Medium,32972,Male,32,City,102.63
19/01/2021,Haircare,Shampoo,251.81,Low,None,32973,Female,65,City,74.15
24/12/2021,Accessories,Handbag,299.47,Medium,None,32974,Female,21,Rural,95.23
19/12/2021,Skincare,Moisturizer,60.25,Medium,Low,32975,Male,61,Rural,60.33
08/08/2022,Skincare,Serum,323.4,Medium,Low,32976,Female,53,Rural,196.48
31/05/2021,Fragrances,Perfume,457.87,Low,Low,32977,Female,31,City,70.98
27/01/2021,Makeup,Foundation,167.41,Medium,Low,32978,Male,37,Suburb,15.42
27/03/2022,Makeup,Foundation,416.49,Medium,Medium,32979,Female,28,Rural,185.46
04/07/2021,Accessories,Earrings,153.92,Low,High,32980,Male,65,Suburb,79.72
05/06/2021,Haircare,Shampoo,316.12,Medium,Low,32981,Male,18,Suburb,138.57
18/08/2022,Skincare,Sunscreen,575.55,Medium,None,32982,Female,27,Rural,188.06
17/02/2022,Fragrances,Perfume,101.23,Low,Medium,32983,Female,42,City,141.94
23/02/2022,Skincare,Moisturizer,92.31,Low,Low,32984,Female,54,City,124.79
12/11/2021,Haircare,Conditioner,24.33,Medium,Medium,32985,Male,59,City,154.87
16/02/2022,Accessories,Handbag,288.55,High,None,32986,Female,26,City,190.44
21/01/2021,Fragrances,Body Mist,45.53,Low,Low,32987,Male,40,Suburb,78.96
04/01/2022,Makeup,Eyeshadow,442.17,Low,High,32988,Male,26,Suburb,190.13
29/06/2021,Fragrances,Perfume,130.81,Low,Low,32989,Male,18,Rural,90.36
21/01/2022,Fragrances,Body Mist,63.09,High,None,32990,Female,20,City,199.66
12/07/2021,Skincare,Moisturizer,132.31,Low,None,32991,Female,38,Rural,171.69
26/04/2021,Accessories,Bracelet,125.2,Medium,Medium,32992,Male,44,City,16.21
22/06/2022,Accessories,Bracelet,491.63,Medium,None,32993,Male,63,City,117.6
24/08/2021,Accessories,Earrings,392.98,Low,High,32994,Male,20,Suburb,71.84
18/03/2021,Makeup,Eyeshadow,167.32,Low,Low,32995,Male,58,Suburb,157.18
06/06/2022,Accessories,Bracelet,275.53,Medium,Low,32996,Male,41,Rural,133.39
09/05/2021,Fragrances,Body Mist,74.84,Medium,Medium,32997,Female,63,Suburb,58.07
25/06/2021,Haircare,Hair Oil,144.32,Medium,High,32998,Male,56,City,46.46
20/06/2021,Accessories,Bracelet,328.69,Medium,Low,32999,Male,30,City,111.26
12/04/2021,Skincare,Serum,60.95,Low,Low,33000,Female,61,Suburb,53.04
12/03/2022,Makeup,Lipstick,91.3,High,None,33001,Female,38,Suburb,137.94
18/08/2021,Fragrances,Perfume,707.58,Medium,High,33002,Male,62,Rural,144.93
03/09/2022,Haircare,Styling Gel,224.95,Medium,None,33003,Male,28,City,19.9
11/07/2022,Haircare,Shampoo,391.94,Low,Medium,33004,Male,22,Rural,135.14
17/03/2021,Makeup,Mascara,164.66,Medium,Low,33005,Male,19,City,116.24
19/10/2022,Accessories,Necklace,293.42,Medium,Low,33006,Male,36,Rural,94.38
17/08/2021,Fragrances,Perfume,17.53,Medium,None,33007,Female,41,Suburb,107.26
